OID_,ORIG_FID,MERGE_SRC,cat_ID_con,cat_ID,cat_ID_txt,Shape_Length,Shape_Area,AwcHuc12_non_north_area,AwcHuc12_north_area,AwcHuc12_wtd_north_per,AwcHuc12_cat_elev_ZONE_CODE,AwcHuc12_cat_elev_COUNT,AwcHuc12_cat_elev_AREA,AwcHuc12_cat_elev_MIN,AwcHuc12_cat_elev_MAX,AwcHuc12_cat_elev_RANGE,AwcHuc12_cat_elev_MEAN,AwcHuc12_cat_elev_STD,AwcHuc12_cat_elev_SUM,AwcHuc12_cat_elev_VARIETY,AwcHuc12_cat_elev_MAJORITY,AwcHuc12_cat_elev_MINORITY,AwcHuc12_cat_elev_MEDIAN,AwcHuc12_cat_elev_PCT90,AwcHuc12_wtd_elev_MIN,AwcHuc12_wtd_elev_MAX,AwcHuc12_wtd_elev_MEAN,AwcHuc12_wtd_elev_STD,AwcHuc12_wtd_slope_MIN,AwcHuc12_wtd_slope_MAX,AwcHuc12_wtd_slope_MEAN,AwcHuc12_wtd_slope_STD,AwcHuc12_cat_slope_ZONE_CODE,AwcHuc12_cat_slope_COUNT,AwcHuc12_cat_slope_AREA,AwcHuc12_cat_slope_MIN,AwcHuc12_cat_slope_MAX,AwcHuc12_cat_slope_RANGE,AwcHuc12_cat_slope_MEAN,AwcHuc12_cat_slope_STD,AwcHuc12_cat_slope_SUM,AwcHuc12_cat_slope_MEDIAN,AwcHuc12_cat_slope_PCT90,AwcHuc12_non_wetland_area,AwcHuc12_wetland_area,AwcHuc12_wtd_wet_per,AwcHuc12_wtd_glacier_area_sqm,AwcHuc12_wtd_glacier_per,AwcHuc12_wtd_lake_area_sqm,AwcHuc12_wtd_lake_per,AwcHuc12_wtd_lcld_mn_2001,AwcHuc12_wtd_lcld_mn_2002,AwcHuc12_wtd_lcld_mn_2003,AwcHuc12_wtd_lcld_mn_2004,AwcHuc12_wtd_lcld_mn_2005,AwcHuc12_wtd_lcld_mn_2006,AwcHuc12_wtd_lcld_mn_2007,AwcHuc12_wtd_lcld_mn_2008,AwcHuc12_wtd_lcld_mn_2009,AwcHuc12_wtd_lcld_mn_2010,AwcHuc12_wtd_lcld_mn_2011,AwcHuc12_wtd_lcld_mn_2012,AwcHuc12_wtd_lcld_mn_2013,AwcHuc12_wtd_lcld_mn_2014,AwcHuc12_wtd_lcld_mn_2015,AwcHuc12_wtd_lcld_mn_2016,AwcHuc12_wtd_lcld_mn_2017,AwcHuc12_wtd_lcld_mn_2018,AwcHuc12_wtd_lcld_mn_2019
588,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5032944,Bristol_Bay_5032944,5032944.000000000000000,5032944,156840.000000000000000,271857500.000000000000000,236794800.000000000000000,35062700.000000000000000,12.8974552,588,421.000000000000000,42100.000000000000000,10,13,3,10.957244655581945,0.823108071512058,4613.000000000000000,4,11,13,11,12,10,848,165.014825046209836,135.107958769594205,0.000000152051726,74.525230407714844,10.719157160305727,11.448810008277315,588,421.000000000000000,42100.000000000000000,0.000000152051726,5.759526729583740,5.759526577532014,1.659250806166337,1.573391648414838,698.544589396028073,1.887195944786072,3.435978174209595,261033700.000000000000000,10823800.000000000000000,3.9814241,,,6503736.387712749652565,2.392332890471203,502.706545457974642,500.274509603848514,445.675903183364881,484.640455548922773,489.199693685335660,505.442950643270422,480.450324419734216,496.808753229427623,504.438654130869622,492.426394565533315,492.889073638212494,507.270891940344200,506.227919766635466,436.123034749108058,444.540210530307206,439.160977884335637,472.992461403023981,489.842274667196250,480.022533752822483
589,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5033043,Bristol_Bay_5033043,5033043.000000000000000,5033043,93040.000000000000000,156766200.000000000000000,122257500.000000000000000,34508700.000000000000000,22.0128441,589,1456.000000000000000,145600.000000000000000,74,95,21,78.595467032967008,4.756049508230277,114435.000000000000000,22,77,95,77,87,74,898,253.806305823582221,155.200798489601993,0.000001896842718,69.689109802246094,16.940061710768770,13.127398881205808,589,1456.000000000000000,145600.000000000000000,0.000001935031605,24.000776290893555,24.000774355861950,3.270944523444556,4.350708384869598,4762.495226135272787,2.445285558700562,8.276947975158691,156561900.000000000000000,204300.000000000000000,0.1303215,,,261371.200683993229177,0.166726756586556,520.040883812965035,509.859072300023854,478.281040811096887,493.444910956569288,503.422284267914733,511.667138069304031,493.338469006710625,502.393595047913095,507.392185305247665,504.135339760739441,499.502984061617155,516.245677320733876,512.301151651316331,474.261502160540033,467.425654254555354,465.830761350339685,481.714297469739336,498.428924729950609,494.913288706370281
590,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5033045,Bristol_Bay_5033045,5033045.000000000000000,5033045,69400.000000000000000,56137900.000000000000000,46312500.000000000000000,9825400.000000000000000,17.5022583,590,4977.000000000000000,497700.000000000000000,0,53,53,20.632710468153508,9.533994197386189,102689.000000000000000,54,20,53,20,33,0,426,138.582241230967867,78.847836985109012,0.000000002083194,48.479331970214844,7.448605789540098,6.551357211503006,590,4977.000000000000000,497700.000000000000000,0.000000002083194,26.360027313232422,26.360027311149228,4.985352806575887,4.059261795656983,24812.100918328189437,4.100078582763672,10.239159202575683,55459600.000000000000000,678300.000000000000000,1.2082746,,,1096898.287053718464449,1.953935375305664,505.565819992493516,501.447000027460149,438.362925456081200,488.951156511152476,489.912855717570608,508.393942389546282,485.528136126898403,502.843108072240739,505.956902911648172,495.375835461454130,496.585032631285856,504.285544297077706,509.732544324536889,453.196999569801108,456.872949446687926,448.075283521432766,474.014467602129798,480.908908842941514,473.609442476492006
591,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5033104,Bristol_Bay_5033104,5033104.000000000000000,5033104,160960.000000000000000,248532500.000000000000000,197135100.000000000000000,51397400.000000000000000,20.6803532,591,3415.000000000000000,341500.000000000000000,16,33,17,20.322693997071706,4.510225610288627,69402.000000000000000,18,18,27,18,30,16,758,175.734913542493047,137.884632820020215,0.000000340699330,65.950798034667969,9.260930984320950,10.555459832655638,591,3415.000000000000000,341500.000000000000000,0.000000340699330,25.532358169555664,25.532357828856334,2.527620106466385,4.170176818033042,8631.822663582704990,0.678003251552582,6.362501907348634,247026500.000000000000000,1506000.000000000000000,0.6059570,,,9847561.831659996882081,3.962283335845411,496.398111719682333,491.748673441426604,430.100276521758644,475.034095362113362,475.491356535597788,494.505372416534954,471.914548680459689,485.961687085198321,487.862485948193807,480.633678315795692,487.224113015992714,499.585880266268930,498.356939926104872,424.785468808054247,418.530387612908441,424.928690314928872,471.183119761335661,479.135268643914742,459.307615740167250
592,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5033175,Bristol_Bay_5033175,5033175.000000000000000,5033175,64040.000000000000000,54266700.000000000000000,49047900.000000000000000,5218800.000000000000000,9.6169472,592,1265.000000000000000,126500.000000000000000,0,7,7,3.113043478260867,0.967795581022764,3938.000000000000000,8,3,7,3,4,0,270,28.300801412283988,21.054579385817277,0.000000000318994,28.247835159301758,1.778186128103004,2.284594875493843,592,1265.000000000000000,126500.000000000000000,0.000000000318994,11.200723648071289,11.200723647752294,2.034905867798255,1.904435523060841,2574.155922764792649,2.416456699371338,4.047419071197510,50037600.000000000000000,4229100.000000000000000,7.7931771,,,6791816.832573302090168,12.515625296126911,470.279228638419283,483.835794119180775,398.615683673762305,460.206322543583610,466.482017541623406,485.390155474101107,459.586722472895303,484.440193211548433,482.810823771976345,452.974878057540366,476.852411685605318,482.867715176726904,491.684236267488018,399.306116493369473,383.363185822206958,399.870649820413291,464.128988380077374,470.616327119700316,424.518940571508097
593,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5033213,Bristol_Bay_5033213,5033213.000000000000000,5033213,261120.000000000000000,664780600.000000000000000,541942300.000000000000000,122838300.000000000000000,18.4780216,593,4381.000000000000000,438100.000000000000000,35,69,34,41.591874001369561,8.390877084139859,182214.000000000000000,35,37,43,38,58,35,1276,393.920651264490175,215.698410438715257,0.000000829451153,74.020721435546875,15.367594442962840,12.670810891079904,593,4381.000000000000000,438100.000000000000000,0.000000829451153,13.540847778320312,13.540846948869159,1.789921494143001,2.400714223115272,7841.646065840487609,0.678032755851746,5.231351852416992,663701200.000000000000000,1079400.000000000000000,0.1623694,,,6613578.517460941337049,0.994851311464405,519.247891108738486,506.792716428605559,489.868624309709389,495.838028938972684,500.118641927219471,510.066858914506838,490.163611202267191,507.228009823647483,506.348866552553716,500.576632116712744,497.640005310930121,514.203215705888169,508.564252466906794,467.882693449213377,480.208519133026755,480.044936760142264,482.821618305089260,509.735255586801543,501.855682087414721
594,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5033295,Bristol_Bay_5033295,5033295.000000000000000,5033295,71200.000000000000000,113847200.000000000000000,91456600.000000000000000,22390600.000000000000000,19.6672382,594,1393.000000000000000,139300.000000000000000,41,44,3,42.679109834888720,0.603627522029901,59452.000000000000000,4,43,41,43,43,41,634,161.846444181324159,88.889838796195903,0.000000944369390,46.996028900146484,10.186185674220257,8.939529074775500,594,1393.000000000000000,139300.000000000000000,0.000000961607498,7.498250007629395,7.498249046021897,1.371931213022809,1.520815834024616,1911.100179740773456,0.677789568901062,3.370185708999633,113235200.000000000000000,612000.000000000000000,0.5375626,,,302203.454011163965333,0.265446540636190,500.995346394109390,497.550769803734966,439.303368023102564,482.157074570122575,483.025432333862284,505.967455501764221,491.168039266672338,494.039003155107082,495.758076614972993,491.065789057607333,498.350540022064195,502.239793337032552,506.720600945828323,453.484948246418867,444.403214132631149,440.749852433785748,473.402950621538992,481.041606644694582,469.261009493427991
595,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5033373,Bristol_Bay_5033373,5033373.000000000000000,5033373,80300.000000000000000,145973100.000000000000000,114377900.000000000000000,31595200.000000000000000,21.6445351,595,935.000000000000000,93500.000000000000000,145,416,271,187.811764705882325,52.852219261285818,175604.000000000000000,172,147,192,166,268,145,1123,365.897714715929851,177.820948657337311,0.000003743396292,72.181777954101562,20.201366034771102,14.407436233311481,595,935.000000000000000,93500.000000000000000,0.000003807006806,41.959552764892578,41.959548957885772,14.883849651817187,12.163724516441475,13916.399424449069556,11.424332618713379,33.662882232666014,145967700.000000000000000,5400.000000000000000,0.0036993,,,1441372.885285289958119,0.987423631672746,527.330647547715103,512.173739158285457,500.064632212547622,499.242538845261663,511.016519338205853,513.555710946951763,493.312834192973185,508.132493869101381,511.654984587815420,511.860788597670421,502.444635022025807,521.267750621703044,515.530408851642619,488.610511153578500,482.168775235157284,482.837377180811586,487.941233524743893,516.367313755139776,502.549268002149574
596,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5033474,Bristol_Bay_5033474,5033474.000000000000000,5033474,593620.000000000000000,3630726900.000000000000000,2942736200.000000000000000,687990700.000000000000000,18.9491177,596,1642.000000000000000,164200.000000000000000,16,33,17,21.571254567600462,5.037748081655220,35420.000000000000000,18,17,33,19,29,16,1517,371.447537296182190,252.064431680528372,0.000000421646774,81.198371887207031,16.727200426491770,13.929809538606870,596,1642.000000000000000,164200.000000000000000,0.000000421646774,24.693370819091797,24.693370397445022,3.278548189784386,4.405015754081012,5383.376127625961999,2.418730616569519,9.563985347747803,3605897500.000000000000000,24829400.000000000000000,0.6838686,5853387.983742806129158,0.161218074092623,87078392.318191364407539,2.398373513529518,519.206209788097112,506.597462395094851,482.617449752565221,493.913659843432185,498.547725706527046,509.222374832314529,489.240844236793180,504.873835165956564,504.137979646235749,501.312573109979837,498.546377527714299,514.123764696950502,509.364833029292697,468.853839685413789,470.017214125272176,473.868687127636235,482.449748128538033,505.322484449429453,495.647460944410511
597,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5033733,Bristol_Bay_5033733,5033733.000000000000000,5033733,66540.000000000000000,84160200.000000000000000,70824400.000000000000000,13335800.000000000000000,15.8457327,597,1992.000000000000000,199200.000000000000000,66,90,24,76.350903614457749,6.439232411003524,152091.000000000000000,25,72,66,74,87,66,1090,381.218009225261710,203.551621662795014,0.000001821233241,70.715240478515625,18.202046496958459,13.746971460692262,597,1992.000000000000000,199200.000000000000000,0.000001821233241,30.205102920532227,30.205101099298986,2.694634151920145,3.953336676606306,5367.711230624928248,2.418488860130310,5.731685590744019,84138600.000000000000000,21600.000000000000000,0.0256653,,,382357.382222525251564,0.454320904920052,514.740591158294478,505.401211023740132,482.023165344184974,493.049262002706598,495.718874242218305,508.461065919520138,488.670736286269289,506.248642469955485,504.238163645049610,499.839622529414612,498.806743567616820,509.384756690218182,506.027181494338436,462.627616141596945,472.044128935057586,473.082572284764808,480.288460578751597,504.969928778692918,495.949365614626117
598,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5033883,Bristol_Bay_5033883,5033883.000000000000000,5033883,171580.000000000000000,295666300.000000000000000,237868700.000000000000000,57797600.000000000000000,19.5482540,598,81.000000000000000,8100.000000000000000,67,70,3,68.024691358024697,1.053803325080165,5510.000000000000000,4,67,70,68,70,67,989,358.360815554561043,184.300429810765763,0.000001725321567,68.456535339355469,16.928827901279874,12.409350924928136,598,81.000000000000000,8100.000000000000000,0.000001725321567,6.710578918457031,6.710577193135464,2.721412831756114,1.679630966985854,220.434439372245237,2.872730255126953,4.876849174499512,295631000.000000000000000,35300.000000000000000,0.0119391,,,6592990.969765737652779,2.229875697624565,515.688240846724170,505.463058064151539,484.963294091264572,491.159170682718582,497.665966723813824,509.744271400580942,491.742356719645898,503.532227263885545,506.034093751813828,501.262236614484607,498.261518238188785,512.424689875688273,507.048729109994781,465.125236683504340,474.668214276589651,474.582891088639144,479.596611830256847,504.809039918676660,497.474365869069004
599,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5034213,Bristol_Bay_5034213,5034213.000000000000000,5034213,124240.000000000000000,267467100.000000000000000,205852700.000000000000000,61614400.000000000000000,23.0362530,599,6216.000000000000000,621600.000000000000000,91,249,158,149.539414414414040,52.265333761209199,929537.000000000000000,159,96,249,136,231,91,1124,346.354547905145182,170.828624701358649,0.000002364820148,77.520568847656250,20.206331172563324,13.714950301411630,599,6216.000000000000000,621600.000000000000000,0.000002364820148,36.891475677490234,36.891473312670087,12.485123014533315,8.390724097763785,77607.524658339083544,13.186237335205078,22.786347389221191,267457200.000000000000000,9900.000000000000000,0.0037014,,,1815156.136860359692946,0.678646508995073,525.971646405879710,512.338041849768615,498.689778130698585,500.160103650603446,508.736930244383984,513.497424562743731,492.947997696981190,506.782324956730577,510.802362057135952,510.283974572961540,502.712385855243497,520.012144974910484,515.391221043143673,487.486129154481716,482.095024038797533,480.623580059562130,485.396966862241356,514.381926423276582,501.800966076469990
600,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5034423,Bristol_Bay_5034423,5034423.000000000000000,5034423,203200.000000000000000,475163800.000000000000000,391874300.000000000000000,83289500.000000000000000,17.5285873,600,1201.000000000000000,120100.000000000000000,29,34,5,31.008326394671091,1.338570433101708,37241.000000000000000,6,32,34,31,33,29,1090,329.068604552786780,197.531513614921522,0.000000717871899,74.036666870117188,15.606478321136318,12.767684642792382,600,1201.000000000000000,120100.000000000000000,0.000000717871899,12.137381553649902,12.137380835778004,2.222094267601306,2.013491567471530,2668.735215389168843,2.442786455154419,4.097163200378418,472661400.000000000000000,2502400.000000000000000,0.5266395,,,7531012.052236704155803,1.584929671039062,513.589990542177020,504.521096668876396,474.983850257936865,489.810818038722743,495.632642814807696,508.212194523634707,487.940018459018631,502.588427860896331,505.010148982530552,499.193155066949998,497.311877281830505,510.424311201334831,506.536633798457160,457.416687197071269,465.188003881645386,468.699648200588229,478.552221581321817,501.263129044934374,494.575415221417984
601,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5034833,Bristol_Bay_5034833,5034833.000000000000000,5034833,210520.000000000000000,548964100.000000000000000,427499300.000000000000000,121464800.000000000000000,22.1261826,601,4842.000000000000000,484200.000000000000000,47,55,8,51.809995869475365,1.599204430973127,250864.000000000000000,9,53,47,52,54,47,1124,294.834376419152420,173.542948419014408,0.000001197869437,77.520568847656250,17.892633038148194,13.503019419444843,601,4842.000000000000000,484200.000000000000000,0.000001197869437,10.749640464782715,10.749639266913277,1.722018947480060,2.186730568618053,8338.015743698451843,0.678083360195160,5.234013509750366,548665300.000000000000000,298800.000000000000000,0.0544298,,,2483742.030298715922982,0.452441613267373,520.120981514390678,509.742136403483983,483.463971008855083,495.006072703279926,503.846470918406339,510.806758827673491,491.336526857598642,503.181010021892803,507.266844386751586,505.021696499798736,499.792205652139728,516.324338145959132,512.496445848319354,476.968620531255340,469.507790203946968,469.516580891021761,482.326060998992773,503.933110125690177,495.287257091369383
