SampleType,Lake,YearSampled,DateSampled,StationName,Species,Length,Mass,Month,Year,Site
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,52,1.43,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,65,2.7,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,45,0.89,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,88,7.23,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,48,0.97,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,56,2.12,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,47,1.08,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,53,1.61,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,51,1.43,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,49,1.2,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,50,1.24,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,45,1.14,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,91,7.7,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,52,1.41,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,47,1.06,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,48,1.26,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,48,1.33,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,50,1.26,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,44,0.82,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,51,1.5,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,48,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,43,0.73,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,62,2.54,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,47,1.03,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,45,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,49,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,47,1.1,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,48,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,40,0.57,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,84,6.45,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,97,9.64,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,93,8.75,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,45,0.9,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,45,1,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,83,5.97,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,45,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,40,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,48,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,46,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,46,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,39,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,46,0.99,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,47,1,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,95,8.84,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,51,1.5,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,37,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,53,1.85,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,50,1.35,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,50,1.35,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,59,2.4,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,50,1.4,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,44,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,50,1.12,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,46,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,50,1.27,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,47,1.04,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,50,1.3,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,95,10.24,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,48,1.09,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,48,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,50,1.21,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,48,1.14,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,48,1.09,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,49,1.16,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,48,1.13,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,42,0.72,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,50,1.26,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,47,1.19,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,47,1.14,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,71,3.43,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,66,3.31,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,50,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,45,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,50,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,47,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,50,1.35,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,46,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,48,1.09,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,83,7.09,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,78,5.67,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,88,6.28,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,103,13.03,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,45,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,46,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,47,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,47,1.05,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,72,3.83,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,80,5.21,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,80,5.6,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,74,4.47,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,67,2.88,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,52,1.45,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,47,1.12,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,47,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,45,0.95,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,50,1.45,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,46,1.07,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,49,1.12,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,48,1.19,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,44,0.92,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,45,1.03,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,67,3.27,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,85,7.06,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,50,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,79,5.09,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,83,5.45,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,76,4.45,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,43,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,47,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,50,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,49,1.34,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,48,1.26,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,48,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,44,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,47,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,46,1.05,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,44,0.78,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,45,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,48,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,45,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,50,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,52,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,70,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,45,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,87,7.09,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,46,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,45,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,47,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,52,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,72,4.38,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,49,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,47,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,42,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,45,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,77,5.21,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,64,4.22,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,83,5.99,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,45,0.84,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,82,6.34,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,75,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,77,5.38,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,69,3.3,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,47,1.06,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,45,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,43,NA,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,46,0.96,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,74,4.23,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,84,4.92,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,43,0.73,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,81,6.18,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,81,5.93,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,64,3.14,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,71,3.5,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,74,4.15,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,107,14.86,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,115,20.41,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,89,8.48,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,76,5.35,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,73,3.6,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,76,4.11,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,71,3.91,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,66,3.4,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,51,1.33,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,45,0.96,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,68,3.46,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,75,4.76,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,100,11.92,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,99,10.01,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,109,14.15,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,103,13.44,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,100,12.73,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,102,13.1,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,80,5.45,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,70,3.67,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,87,7.9,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,89,8.89,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,100,10.93,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,71,3.26,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,65,2.95,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,82,5.86,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,97,11.11,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,90,7.62,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,76,5.05,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,75,4.43,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,81,5.8,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,75,5,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,75,4.47,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,108,15.45,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,70,3.85,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,73,4.4,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,86,7.3,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,49,1.12,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,103,13.2,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,47,0.97,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,97,10.73,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,49,1.05,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,123,23.98,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-08T00:00:00Z,Yako Creek,Coho salmon,76,5,8,2007,Yako Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,128,25.68,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,50,1.17,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,115,16.45,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,108,14.13,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,113,17.96,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,57,2.06,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,112,16.05,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,105,12.87,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,98,7.92,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,102,12.98,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,96,9.94,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,110,18.68,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,93,8.66,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,94,8.83,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,71,3.81,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,90,7.18,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,77,4.8,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,63,2.72,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,118,18.8,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,81,6.29,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,55,1.68,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,85,4.62,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,72,4.8,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,95,10.88,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,61,2.25,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,86,6.54,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,79,5.99,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,106,13.76,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,70,3.83,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,88,7.56,8,2007,Big Whitefish Creek
Stick Seine,NA,2007,2007-08-13T00:00:00Z,Big Whitefish Creek,Coho salmon,68,3.39,8,2007,Big Whitefish Creek
